Patrick van Aanholt,0,9,8,2,0,0,1,176,16,16
Jesse Lingard,0,28,11,0,0,0,0,37,2,12
Hugo Lloris,0,0,1,0,0,0,0,15,5,2
Giovani Lo Celso,0,28,45,0,0,0,0,123,8,22
J?rgen Locadia,0,0,2,0,0,0,0,3,2,2
Ruben Loftus-Cheek,0,2,3,0,0,0,0,13,2,3
Kevin Long,0,9,6,0,0,0,0,23,26,21
Shane Long,0,32,25,12,0,0,0,43,111,116
Matthew Longstaff,0,6,6,0,0,0,0,38,5,5
Sean Longstaff,0,17,26,0,0,0,0,73,17,21
Dejan Lovren,0,4,8,0,0,0,0,51,48,27
Matthew Lowton,0,14,10,0,0,1,0,72,22,14
David Luiz,0,30,14,1,0,5,0,128,51,41
Douglas Luiz,0,51,36,0,0,1,0,205,30,35
John Lundstram,0,27,12,7,0,0,0,157,23,33
Alexis Mac Allister,0,4,4,1,0,0,0,15,2,5
James Maddison,0,36,88,4,0,0,0,162,7,24
Harry Maguire,0,33,22,6,0,0,0,237,173,69
Riyad Mahrez,0,13,29,13,5,0,0,90,10,23
Ainsley Maitland-Niles,1,15,13,0,0,0,0,86,17,12
Sadio Man?,0,46,51,14,2,0,0,131,41,75
Javier Manquillo,0,18,11,1,0,1,0,83,16,15
Solly March,0,10,11,2,0,0,0,63,15,20
Pablo Mar?,0,2,0,0,0,0,0,9,4,2
Adrian Mariappa,1,20,7,2,0,0,1,49,42,30
Anthony Martial,0,28,41,12,1,0,0,44,18,67
David Martin,0,0,0,0,0,0,0,3,1,1
Josh Martin,0,1,0,0,0,0,0,2,0,0
Gabriel Martinelli,0,9,10,2,0,0,0,34,7,35
Emiliano Mart?nez,0,0,0,0,0,0,0,4,0,0
Adam Masina,0,26,12,2,0,1,0,99,67,33
Arthur Masuaku,1,10,9,0,0,0,0,74,12,14
Juan Mata,0,7,10,4,0,0,0,33,2,5
Nemanja Mati?,0,27,18,0,0,0,0,146,26,23
Jo?l Matip,0,7,6,0,0,0,0,51,45,5
Neal Maupay,0,38,46,15,0,0,0,98,25,87
James McArthur,0,57,35,4,1,0,0,185,43,72
Oliver McBurnie,0,28,28,5,0,0,0,91,197,193
Alex McCarthy,0,1,3,0,0,0,0,30,16,2
James McCarthy,0,31,18,0,0,0,0,133,15,19
John McGinn,0,37,66,0,0,0,0,151,19,30
David McGoldrick,0,30,18,12,0,0,0,77,85,125
Michael McGovern,0,0,0,0,0,0,0,3,0,0
Kenny McLean,0,24,58,1,0,1,0,191,92,95
Dwight McNeil,0,29,39,0,0,0,0,234,28,35
Scott McTominay,0,36,53,0,1,0,0,147,43,30
Ben Mee,0,25,21,3,0,3,0,176,127,85
Benjamin Mendy,0,12,1,1,0,0,0,83,15,19
Nampalys Mendy,0,4,8,0,0,0,0,32,5,2
Chris Mepham,0,11,5,1,0,0,0,54,33,23
Max Meyer,0,6,16,2,0,0,0,27,2,9
Luka Milivojevi?,0,50,27,1,0,1,0,179,33,28
James Milner,0,11,12,1,0,0,0,63,13,13
Yerry Mina,0,20,12,2,0,0,1,131,113,69
Takumi Minamino,0,7,3,0,0,0,0,12,2,5
Tyrone Mings,0,20,11,2,0,1,0,201,67,44
Tyrick Mitchell,0,1,1,0,0,0,0,7,0,6
Henrikh Mkhitaryan,0,2,2,1,0,0,0,4,2,1
Nacho Monreal,0,1,1,2,0,0,0,14,7,8
Mart?n Montoya,0,27,15,4,0,0,0,87,21,19
Simon Moore,0,0,0,0,0,0,0,0,0,0
Aaron Mooy,1,13,11,0,0,0,0,134,15,25
Wesley Moraes,0,43,14,14,0,0,0,26,69,88
Wes Morgan,0,4,1,0,0,0,0,16,19,15
Ravel Morrison,0,1,0,0,0,0,0,0,0,0
Mason Mount,0,37,38,4,1,0,0,141,10,46
Lucas Moura,0,30,63,5,0,0,0,110,58,80
Lys Mousset,0,24,14,16,0,0,0,47,22,70
Jo?o Moutinho,0,40,25,3,0,0,0,248,19,26
Glenn Murray,0,15,15,10,0,0,0,17,37,42
Shkodran Mustafi,0,14,3,0,0,0,0,42,65,21
Yoshinori Mut?,0,2,3,3,0,0,0,8,1,5
Georges-K?vin N'Koudou,0,0,0,0,0,0,0,0,0,0
Marvelous Nakamba,0,26,24,0,0,0,0,155,22,28
Wilfred Ndidi,0,56,27,1,0,3,0,271,83,68
Tanguy Ndombele,0,14,29,0,0,0,0,79,6,8
Reiss Nelson,0,8,8,4,0,0,0,30,0,5
Pedro Neto,0,14,16,4,0,0,0,53,6,24
R?ben Neves,0,29,16,0,0,0,0,303,28,27
Jeremy Ngakia,0,4,1,1,0,0,0,16,7,13
Oumar Niasse,0,2,0,0,0,0,0,2,0,3
Eddie Nketiah,0,16,10,3,0,0,0,15,7,8
Mark Noble,0,28,31,1,1,0,0,189,15,11
Oliver Norwood,0,32,16,1,0,1,0,275,44,29
?rjan Nyland,0,0,0,0,0,0,0,4,0,0
Jack O'Connell,0,22,17,2,0,0,0,184,133,63
Michael Obafemi,0,11,7,3,0,0,0,23,9,37
Angelo Ogbonna,0,22,14,0,0,1,1,141,102,59
Divock Origi,0,12,16,0,1,0,0,28,18,26
Ben Osborn,0,9,6,1,0,0,0,43,6,9
Nicol?s Otamendi,0,21,2,0,0,0,0,84,61,33
Alex Oxlade-Chamberlain,0,17,14,2,0,0,1,79,14,28
Mesut ?zil,0,14,18,6,0,0,0,71,1,4
Emerson Palmieri,0,4,16,2,0,0,0,59,17,11
Sokratis Papastathopoulos,0,19,12,1,0,0,0,71,58,27
Troy Parrott,0,0,0,0,0,0,0,0,0,2
Rui Patr?cio,0,0,7,0,0,0,0,39,8,1
Pedro,0,8,11,0,0,0,0,52,2,4
Nicolas P?p?,0,14,37,4,0,0,0,104,21,41
Andreas Pereira,0,27,16,3,0,0,0,85,10,33
Ricardo Pereira,0,45,37,0,0,1,0,171,41,48
Roberto Pereyra,0,21,33,5,1,0,0,98,5,21
Ayoze P?rez,0,30,30,6,0,0,0,103,24,45
Jordan Pickford,0,1,8,0,0,0,0,23,10,0
Brandon Pierrick,0,0,0,0,0,0,0,0,0,0
Erik Pieters,0,21,20,0,0,1,0,97,32,17
Daniel Podence,0,5,9,3,1,0,0,12,0,6
Paul Pogba,0,26,18,2,2,1,0,109,29,11
Nick Pope,0,0,7,0,0,0,0,37,20,1
Dennis Praet,0,18,13,1,0,1,0,74,5,13
Sebastian Pr?dl,0,1,0,0,0,0,0,3,3,1
Davy Pr?pper,0,31,18,0,0,0,0,236,28,22
Teemu Pukki,0,23,15,17,0,0,0,62,5,44
Christian Pulisic,0,14,30,3,2,0,0,79,20,45
Ignacio Pussetto,0,3,2,0,0,0,0,10,1,3
Domingos Quina,0,1,1,0,0,0,0,4,0,2
Aaron Ramsdale,0,0,4,0,0,0,0,17,10,4
Darren Randolph,0,0,0,0,0,0,0,1,0,0
Marcus Rashford,0,21,45,13,4,0,0,81,20,43
Nathan Redmond,0,23,31,5,0,0,0,203,17,43
Pepe Reina,0,1,4,0,0,0,0,11,5,0
Declan Rice,0,41,7,2,0,1,0,312,51,34
Richarlison,0,43,72,17,0,1,0,169,74,119
Diego Rico,0,18,22,2,0,0,0,168,33,28
Ja?ro Riedewald,0,3,2,0,0,0,0,47,3,5
Matt Ritchie,0,26,16,0,0,1,0,78,21,18
Roberto,0,0,1,0,0,0,1,18,4,0
Patrick Roberts,0,1,2,0,0,0,0,2,0,0
Andrew Robertson,0,18,13,2,0,0,0,210,33,34
Callum Robinson,0,11,4,1,0,0,0,28,4,19
Jack Robinson,0,4,4,1,0,0,0,30,14,9
Rodri,0,43,32,0,0,0,0,228,57,29
Jay Rodriguez,0,26,15,22,0,0,0,67,78,148
Jack Rodwell,0,0,0,0,0,0,0,1,0,1
Marcos Rojo,0,2,1,0,0,0,0,7,2,2
Oriol Romeu,0,39,16,1,0,0,0,152,42,38
Danny Rose,0,14,17,0,0,0,0,45,9,6
Danny Rose1,0,11,23,0,0,0,0,50,10,11
Antonio R?diger,0,19,8,0,0,0,1,141,57,37
Lukas Rupp,0,10,6,0,0,0,0,56,5,14
Mathew Ryan,0,0,4,0,0,0,0,20,10,0
Allan Saint-Maximin,0,18,48,3,0,0,0,115,8,23
Romain Sa?ss,1,43,24,2,0,0,0,185,119,68
Bukayo Saka,0,22,28,10,0,0,0,87,7,41
Mamadou Sakho,0,3,2,0,0,0,0,67,17,17
Mohamed Salah,0,17,18,20,1,0,0,85,15,45
Mbwana Samatta,0,9,18,8,0,0,0,24,40,72
Carlos S?nchez,0,2,0,0,0,0,0,10,2,2
Davinson S?nchez,0,27,12,1,0,0,0,144,53,45
Leroy San?,0,0,0,0,0,0,0,1,0,0
Ismaila Sarr,0,22,47,13,2,0,0,121,19,44
Fabian Sch?r,0,29,25,2,0,0,0,112,33,33
Ezequiel Schelotto,0,7,4,1,0,0,0,25,6,2
Jeffrey Schlupp,0,17,12,1,0,0,0,42,20,24
Kasper Schmeichel,0,0,7,0,0,0,0,43,6,2
Morgan Schneiderlin,1,18,2,0,0,0,0,55,16,11
Ryan Sessegnon,0,4,2,2,0,1,0,18,6,5
Xherdan Shaqiri,0,1,3,1,0,0,0,15,3,4
Billy Sharp,0,20,32,11,0,0,0,45,19,39
Luke Shaw,0,23,10,4,0,0,0,92,30,23
Jonjo Shelvey,0,19,6,1,0,0,0,139,17,13
Djibril Sidib?,0,24,19,2,0,0,0,148,28,31
Gylfi Sigur?sson,0,34,23,2,0,0,0,147,14,24
Bernardo Silva,0,23,20,2,0,1,0,129,14,23
David Silva,0,20,20,3,0,0,0,86,7,18
Jack Simpson,0,1,1,0,0,0,0,18,4,2
Moussa Sissoko,0,44,16,2,0,1,0,204,26,24
Oliver Skipp,0,1,0,0,0,0,0,5,0,2
William Smallbone,0,2,6,0,0,0,0,32,3,17
Adam Smith,0,25,40,2,0,2,0,92,34,28
Emile Smith Rowe,0,0,1,0,0,0,0,5,0,0
Robert Snodgrass,0,20,32,4,0,0,0,101,14,26
C?dric Soares,0,6,1,0,0,0,0,10,2,3
C?dric Soares1,0,10,3,0,0,0,0,59,18,26
Dominic Solanke,0,15,23,4,0,0,0,83,63,91
Tom?? Sou?ek,0,11,9,0,0,0,1,48,70,40
?a?lar S?y?nc?,0,30,20,1,0,2,0,195,105,62
Dennis Srbeny,0,1,0,0,0,0,0,5,2,8
Jack Stacey,0,10,10,1,0,0,0,88,27,20
Junior Stanislas,0,5,4,1,0,0,0,43,8,8
Jed Steer,0,0,0,0,0,0,0,0,0,0
Dale Stephens,0,42,6,0,0,0,0,230,19,22
Jack Stephens,0,14,13,0,0,1,0,140,49,66
Raheem Sterling,0,30,40,12,3,0,0,96,22,34
Enda Stevens,0,39,19,2,0,0,0,226,31,31
Marco Stiepermann,0,22,15,0,0,0,0,56,15,56
John Stones,0,5,1,1,0,0,0,69,44,24
Isaac Success,0,2,2,0,0,0,0,2,0,8
Ki Sung-yueng,0,1,3,0,0,0,0,4,2,0
Andrew Surman,0,1,1,0,0,0,0,18,4,6
Sam Surridge,0,2,1,0,0,0,0,1,4,5
Japhet Tanganga,0,8,4,0,0,0,0,27,18,11
Matt Targett,0,27,17,0,0,0,0,122,36,37
James Tarkowski,0,49,32,3,0,0,0,180,196,69
Charlie Taylor,0,17,28,2,0,0,0,111,45,27
Neil Taylor,0,8,6,0,0,0,0,56,9,15
Nathan Tella,0,0,1,0,0,0,0,0,1,1
Alexander Tettey,0,21,7,0,0,0,0,165,35,29
Jordan Thomas,0,0,0,0,0,0,0,0,0,1
Luke Thomas,0,1,3,0,0,0,0,12,5,8
Max Thompson,0,0,0,0,0,0,0,0,0,1
Youri Tielemans,0,32,49,1,0,0,0,188,25,30
Kieran Tierney,0,8,12,0,0,1,0,60,9,15
James Tomkins,0,14,10,1,0,0,0,82,60,32
Fikayo Tomori,0,7,6,1,0,0,0,95,34,28
Lucas Torreira,0,24,43,0,0,0,0,107,10,21
Cenk Tosun,0,4,4,1,0,0,0,6,6,17
Cenk Tosun1,0,4,4,1,0,0,0,6,6,20
Andros Townsend,0,9,26,1,0,0,0,97,4,11
Adama Traor?,0,39,77,6,0,0,0,118,45,52
Mark Travers,0,0,0,0,0,0,0,2,0,0
Tr?z?guet,1,35,32,6,1,0,0,79,28,44
Leandro Trossard,0,14,11,4,0,0,0,100,2,17
Tom Trybull,0,26,11,2,0,0,0,63,23,14
Axel Tuanzebe,0,3,3,0,0,0,0,15,3,11
Yan Valery,0,7,8,3,0,0,0,45,20,17
Jes?s Vallejo,0,2,1,0,0,0,0,11,5,3
Virgil van Dijk,0,16,25,1,0,0,0,220,188,56
Jamie Vardy,0,20,12,28,1,0,0,44,54,96
Indiana Vassilev,0,0,1,2,0,0,0,1,0,0
Jan Vertonghen,0,7,17,0,0,1,0,108,59,25
Jannik Vestergaard,0,9,9,0,0,0,0,80,81,29
R?ben Vinagre,0,7,8,0,0,0,0,45,7,10
Jake Vokins,0,0,1,0,0,0,0,1,0,0
Mario Vran?i?,0,13,13,1,0,0,0,46,8,9
Mat?j Vydra,0,1,12,3,0,0,0,16,19,47
Theo Walcott,0,9,17,10,0,0,0,51,7,16
Kyle Walker,0,27,15,3,0,0,0,144,30,33
Kyle Walker-Peters,0,6,21,1,0,0,0,62,6,14
Kyle Walker-Peters1,0,1,5,1,0,0,0,13,2,5
Aaron Wan-Bissaka,0,21,19,1,0,1,0,179,24,34
Victor Wanyama,0,1,1,0,0,0,0,4,1,0
Joel Ward,0,24,29,0,0,0,0,116,51,28
James Ward-Prowse,0,57,43,0,1,0,0,249,69,64
Kelland Watts,0,0,0,0,0,0,0,1,0,0
Adam Webster,0,13,19,0,0,2,1,177,107,64
Danny Welbeck,0,9,10,2,1,0,0,27,28,25
Ashley Westwood,0,33,33,1,0,0,0,262,15,25
Connor Wickham,0,4,0,1,0,0,0,1,10,10
Georginio Wijnaldum,0,15,32,1,0,0,0,189,30,51
Jetro Willems,0,10,17,1,0,0,0,95,22,16
Brandon Williams,0,13,15,1,1,0,0,68,10,9
Neco Williams,0,5,2,0,0,0,0,16,6,3
Willian,0,17,45,4,1,0,0,185,10,19
Joe Willock,0,10,13,0,0,0,0,62,8,14
Jack Wilshere,0,1,8,0,0,0,0,11,6,1
Callum Wilson,0,55,40,32,2,0,0,70,65,144
Harry Wilson,0,12,41,1,0,2,0,85,6,22
Harry Winks,0,24,23,0,0,0,0,162,14,8
Chris Wood,0,34,28,35,0,0,1,50,117,183
Granit Xhaka,0,56,32,0,0,1,0,195,45,54
Andriy Yarmolenko,0,16,10,8,0,0,0,49,4,13
DeAndre Yedlin,0,8,9,2,0,0,0,38,8,13
Maya Yoshida,0,3,5,0,0,0,0,33,13,7
Ashley Young,0,14,16,0,0,0,0,59,13,7
Pablo Zabaleta,0,7,9,0,0,0,0,27,8,12
Wilfried Zaha,0,48,120,16,1,0,0,181,10,25
Christoph Zimmermann,0,9,9,0,0,2,0,79,27,22
Oleksandr Zinchenko,1,13,2,1,0,0,0,82,26,22
Richairo ?ivkovi?,0,1,1,0,0,0,0,4,0,12
Kurt Zouma,0,30,14,1,0,1,1,150,105,34
